gazax(|GA2×PA|)	GA2×PA
gazi	GA2×PA
gazi2	GA2×SUM
gazi3	GA2×SAR
gazibu	BU
gazigal	GA2×AŠ2+GAL
gazimbi	BU
gazinbi	BU
gazinbu	BU
gazum	SAL.LAGAB×AŠ2
gazum2	ZUM
gazumx(|ZUM.LAGAB|)	ZUM.LAGAB
gaş	GUM×ŠE
gaš	BI
gašam	NUN.ME.TAG
gašamx(|ME.NUN.TAG|)	ME.NUN.TAG
gašan	GAŠAN
gašmu	AŠ&AŠ.TUG2&TUG2.TUG2&TUG2.PAP
gaššu	NUN.ME.TAG
ge	GI
ge10	NE@s
ge11	DUN3@g
ge12	SAL.KUR
ge13?	DU
ge14	U
ge15	AŠ
ge16	GI%GI
ge17	GIG
ge18	DIM2
ge19	PEŠ2
ge2	KID
ge20	GA
ge21?	KUR
ge22	AŠ@k
ge23	AŠ@z
ge24	ARAD×KUR
ge26	GA2
ge28	DAG.KISIM5×NE
ge3	DIŠ
ge4	GI4
ge5	KI
ge6	MI
ge7	EŠ2
ge8	IGI
ge9	NE
gedim	GIDIM
gel	GI%GI
gele3	KA×LI
geli3	KA×LI
geltan	PI
gem	DIM2
gem3	SAL.KUR
geme2	SAL.KUR
geme3	ARAD×KUR
gen	DU
gen3	KUR
gen6	GI
gen7	DIM2
gena	TUR.DIŠ
genan	TUR.DIŠ
genna	TUR.DIŠ
ger15	EŠ2
ger3	GIR3
gereš	HI×ŠE
gereš3	ARAD×KUR
gex(ME)	ME
gez	GIŠ
geš	GIŠ
geš-tin	GIŠ.DIN
geš2	DIŠ
geš3	UŠ
geš4	AŠ
gešba	RU
gešbu	RU
gešbu2	ŠU.PAP.PAP
gešbun	KI.BI.GAR
gešbun2	KI.BI
gešbunx(|GIŠ.KI.BI|)	GIŠ.KI.BI
gešburx(U)	U
gešbux?(|GIŠ.RU|)	GIŠ.RU
gešdu	PI
gešdu2	GIŠ.TUG2.PI
gešdu3	GIŠ.PI.TUG2
gešdu4	IGI.DU
gešhar	GIŠ×BAD
gešhur	KAD4
gešimmar	ŠA6
geškad	KAD4
geškadx?(TUM)	TUM
gešnimbar	ŠA6
gešnu	NU11
gešnu2	NU11.IR
gešpax?(|GIŠ.RU|)	GIŠ.RU
gešpu2	ŠU.PAP.PAP
gešpux?(|GIŠ.RU|)	GIŠ.RU
gešta	DIŠ
geštae	ZA×4×KUR
geštaex(|ZA.KUR|)	ZA.KUR
geštara	PA
geštin	GEŠTIN
geština	GEŠTIN
geštu	PI
geštu2	GIŠ.TUG2.PI
geštu3	GIŠ.PI.TUG2
geštu4	IGI.DU
geštug	PI
geštug2	GIŠ.TUG2.PI
geštug3	GIŠ.PI.TUG2
geštunux(PI)	PI
geštux(|IGI.EŠ2.DU|)	IGI.EŠ2.DU
gešu	DIŠ
gešx(|U.U|)	U.U
gešx(|UŠ×KUR|)	UŠ×KUR
gi	GI
gi10	NE@s
gi11	DUN3@g
gi12	SAL.KUR
gi16	GI%GI
gi17	GIG
gi18	DIM2
gi2	KID
gi25?	DUGUD
gi27	BU
gi3	DIŠ
gi4	GI4
gi5	KI
gi6	MI
gi7	EŠ2
gi8	IGI
gi9	NE
gib	GI%GI
gib2	GIŠ%GIŠ
gib3	GIG
gibil	NE@s
gibil2	ŠU2.AŠ2
gibil3	KI.NE
gibil4	NE
gibil5	GALAM.GALAM
gibil6	NE.GI
gibil7	ŠU2.AN
gibila	NE@s
gibilx(|GIŠ.NE@s|)	GIŠ.NE@s
gibir	ŠU2.AŠ2
gibir2	ŠU2.AN
gibiru	U
giburu	U
gid	KID
gid2	BU
gid3?	SA
gid4?	GAD
gid6	TAK4
gida2	BU
gida4	GAD
gidar	PA
gidax?(|E2×BAD|)	E2×BAD
gidešta?	GAR.ŠUŠANA.SILA3
gideštax?(|GAR.KINGUSILI.SILA3|)	GAR.KINGUSILI.SILA3
gideštax?(|GAR.ŠANABI.SILA3|)	GAR.ŠANABI.SILA3
gidi3	BU
gidi6	UD.GAN
gidim	GIDIM
gidim2	MAŠ.U
gidim3	BU
gidim4	UDUG
gidim7?	GUD
gidirx(PA)	PA
gidlam	SAL.UŠ.DAM
gidlam2	UŠ.DAM
gidlam3	UŠ.SAL.DAM
gidlam4	SAL.UŠ
gidri	PA
gidru	PA
gidx(|DU.DU|)	DU.DU
gig	GIG
gig2	MI
gig3?	GI%GI
gig4	DUN3@g
gigam	LU2@LU2
gigamx(|LU2.LU2|)	LU2.LU2
giggi	MI
gigi	GI4%GI4
gigi2	MI
gigir	LAGAB×BAD
gigir2	LAGAB×U
gigir3	LAGAB×LIŠ
gigir4?	LAGAR@g.DU
gigira	LAGAB×BAD
gigira2	LAGAB×U
gigirum	GAM.GAM
gigirx(|LAGAB×TIL|)	LAGAB×TIL
gigri	DU@g.DU@g
gigri2	DU@s.DU@s
giguru	U
giguru2	MAŠ.U
giguru3	KA×ŠID
gikki	MI
gil	GI%GI
gil2	LAGAB
gil3	IL2
gilgames	GIŠ.DUN3@g.MAŠ
gilgames3	GIŠ.NE.GA.MES
gilgameš	GIŠ.DUN3@g.MAŠ
gilgameš2	GIŠ.NE@s.GA.ME.U.U.U
gilgameš3	GIŠ.NE.GA.MES
gili	GI%GI
gili2	LAGAB
gili3	KA×LI
gilib3	KA×LI
gilib4	KA×RU
gilibx(|GI%GI|)	GI%GI
gilili	PEŠ2
gilim	GI%GI
gilim2	PEŠ2
gilin	PEŠ2
gillim	GI%GI
gilugu?	LAGAB×HAL
gim	DIM2
gim2	DUN3@g
gim3	SAL.KUR
gim4	DU@s
gim5?	DU@g
gim6	DU
gim7	BU
gim8?	GAD.TAK4.GIŠ
gimi	DIM2
gin	DU
gin2	DUN3@g
gin3	KUR
gin4	ZI&ZI.LAGAB
gin5	SAL.KUR
gin6	GI
gin7	DIM2
gin8	HI×AŠ2
gina	TUR.DIŠ
gina2	DUN3@g
gina3	KUR
ginan	TUR.DIŠ
ginax(DU)	DU
gingira?	KISIM5&KISIM5
ginna	TUR.DIŠ
ginx(|A.ZI&ZI|)	A.ZI&ZI
ginx(|ZI&ZI.A|)	ZI&ZI.A
ginx(|ZI&ZI.EŠ2|)	ZI&ZI.EŠ2
gip2	GIŠ%GIŠ
gir	HA@g
gir10	NE
gir11	KEŠ2
gir12	IN
gir13	ŠID
gir14	HA
gir15	EŠ2
gir16	GIR3×GAN2@t
gir17	KA
gir18	NE.GI
gir2	GIR2
gir3	GIR3
gir4	U.AD
gir5	DU@s
gir6	DU@g
gir7	DU
gir8	LAGAB
gir9	AB2×ŠA3
gira	U.MAŠ.KAB
gira2	GIŠ.BAR
gira3	NE.GI
giraba	AB
girabax(|AB.HA@g|)	AB.HA@g
girah	ŠU.DIM2
girenx(LAGAB)	LAGAB
gireš	HI×ŠE
gireš2	GURUŠ
giri	HA@g
giri11	KEŠ2
giri16	GIR3×GAN2@t
giri17	KA
giri19	ŠU.LU2
giri2	GIR2
giri20	ŠU.AN
giri21	ŠU.LUGAL
giri3	GIR3
giri5	DU@s
giri6	DU@g
giri8	LAGAB
girid	KEŠ2
girid2	GIR3×GAN2@t
girim	LAGAB
girim2	DU@s
girim3	A.HA.TAR.KAK
girin	LAGAB
girix(LU2)	LU2
girix(|GIŠ.LU2|)	GIŠ.LU2
girix(|GIŠ.ŠU.LU2|)	GIŠ.ŠU.LU2
girix(|KA×LI|)	KA×LI
giriš	HI×ŠE
giriš2	GURUŠ
giriš3	ARAD×KUR
girišx(|HI×NUN|)	HI×NUN
girra	NE.GI
girrix(GAN2)	GAN2
girrix(|GAN2%GAN2|)	GAN2%GAN2
girrix(|GIŠ%GIŠ|)	GIŠ%GIŠ
giru3	GIR3
girum	GAM
girx(EDIN)	EDIN
girx(|AB2.ŠA3|)	AB2.ŠA3
girx(|AB2×TAK4|)	AB2×TAK4
girx(|GIR3.ZA@t|)	GIR3.ZA@t
girx(|U.EN×GAN2@t|)	U.EN×GAN2@t
girza	PA.LUGAL
gis	GIŠ
gisbun	KI.AŠ.AŠ
giskim	IGI.DUB
gissu	GIŠ.MI
git	KID
git2	BU
gitag	GI
gitlam	SAL.UŠ.DAM
gitlam2	UŠ.DAM
gitlam3	UŠ.SAL.DAM
gitlam4	SAL.UŠ
giz	GIŠ
gizal2	GIŠ.TUG2.PI.ŠIR.SILA3
gizbun	KI.BI.GAR
gizkim	IGI.DUB
gizzal	GIŠ.TUG2.PI.ŠIR.SILA3
gizzal2	NU11.SILA3
gizzu	GIŠ.MI
giĝ4	DUN3@g
giş?	GIŠ
giš	GIŠ
giš2	DIŠ
giš3	UŠ
giša	GIŠ
gišbar	AL×GIŠ
gišbun	KI.BI.GAR
gišdu	PI
gišdu2	GIŠ.TUG2.PI
gišdu3	GIŠ.PI.TUG2
gišgal	URU×MIN
gišha	ŠITA2
gišhar	GIŠ×BAD
gišhur	KAD4
gišhurx(LAK171@s)	LAK171@s
gišimmar	ŠA6
giškad	KAD4
giškadx(LAK171@s)	LAK171@s
giškadx?(TUM)	TUM
giškim	IGI.DUB
gišmaš	AL×GIŠ
gišnu	NU11
gišta'e	ZA×4×KUR
gišta'e2	ZA.KUR
gišta'i	ZA×4×KUR
gišta'i2	ZA.KUR
gištu	PI
gištu2	GIŠ.TUG2.PI
gištu3	GIŠ.PI.TUG2
gištug	PI
gištug2	GIŠ.TUG2.PI
gištug3	GIŠ.PI.TUG2
gištunux(PI)	PI
gišturu	PA
gišx(|U.U|)	U.U
gišzal	GIŠ.TUG2.PI.ŠIR.SILA3
giššir	EN×GAN2@t
giţ2	BU
gu	GU
gu10	MU
gu11?	GA
gu13?	HI×AŠ2
gu14	KI
gu15	LUM
gu16?	KA2
gu2	GU2
gu3	KA
gu4	GUD
gu5	KU
gu6?	KA×A
gu7	KA×GAR
gu8	GUM
gu9	KUL
guana	UZ3.KASKAL
gub	DU
gub2	LI
gub3	KAB
gub4	NI
gub5	KID
guba	DU
gubalaga	EZEN×LA
gublaga	EZEN×LA
gubu	DU
gubu3	KAB
gud	GUD
gud10	BALAG
gud2	SAG×UR
gud3	U2.KI.SUM.GA
gud4	TAR
gud5	GALAM
gud6	LUM
gud7	KU
gud8	LAGAB
gud9	ŠID
guda2	HI×NUN.ME
guda3	SAG×UR
guddax(|HI×NUN.ME|)	HI×NUN.ME
gudedde	KA×UMUM×PA
gudibdim	HI×AŠ2
gudibir	TAK4
gudibir2	KUR@KUR
gudiddi	KA×BALAG
gudma	GUD
gudu	GUD
gudu10	BALAG
gudu11	SUMAŠ.ME
gudu2	SAG×UR
gudu4	HI×NUN.ME
gudu5	ŠA3×ŠU2
gudug	HI×NUN.ME
gudug2	SUMAŠ.ME
gudux(|HI×NUN|)	HI×NUN
gudx(LU3)	LU3
gudx(TAK4)	TAK4
gudx?(|HI×NUN.ME|)	HI×NUN.ME
gueriši	GU2×SAL+TUG2
gug	ZA.GUL
gug2	LU3
gug3	GAR.LU3
gug4	ZI&ZI.LAGAB
gug5	LUGAL@LUGAL
gug6	KA.KAK
gugarid	GUD
guggal	HUL2
guggim	MUG
gugim	MUG
gugina	GAR.LU3
gugru	GAN2@t.GAN2@t
gugu2	EZEN×KASKAL×4
gugumu	LUM.LUM
gugx(|A.ZI&ZI|)	A.ZI&ZI
gugx(|ZI&ZI.A|)	ZI&ZI.A
gugx(|ZI&ZI.EŠ2|)	ZI&ZI.EŠ2
gugx(|ZI&ZI|)	ZI&ZI
guhšu	SIG4&SIG4.ŠU2
guhšu2	LUM&LUM.ŠU2
gukim	MUG
gukin	LAGAB×KIN
gukin2	HI×KIN
gukkal	HUL2
gukri	KA×GIŠ+SAR
gul	GUL
gul2	KUL
gul3	TE
gulla	TE.LAL
gulu	GUL
gum	GUM
gum2	LUM
gum2-gum2	LUM&LUM
gum2-gum2-kaš4	LUM&LUM.DU@s
gum2-gum2-šu2	LUM&LUM.ŠU2
gum3	NE
gum4	GAM
gumgum	LUM&LUM
gumgumšu	LUM&LUM.ŠU2
gumle	EZEN×IGI@g
gumu	LUM
gumx?(GU)	GU
gun	GU2.UN
gun2	GU2
gun3	DAR
gun4	AB@g
gun5	LUM
guna4	AB@g
gunin2	LAGAB×A
guninx(|LAGAB×GAR|)	LAGAB×GAR
gunni	KI.NE
gunu3	DAR
gunu4	AB@g
gunux(SI@g)	SI@g
gunux(|AB×U+U+U|)	AB×U+U+U
gunux(|HI×AŠ2|)	HI×AŠ2
gunx(|AB×U+U+U|)	AB×U+U+U
gunx(|AN.HU.MI.IM|)	AN.HU.MI.IM
gup	DU
gup2	LI
gup5	KID
guq	ZA.GUL
gur	GUR
gur10	KIN
gur11	GA
gur12	PAP
gur13	NI
gur14	HI×AŠ2
gur15	UR4
gur16	KUR
gur17	GIŠ@t
gur18	KA
gur19	NUN@t.KI
gur2	GAM
gur21	E.TUM
gur22	LAGAB×HAL
gur3	IL2
gur4	LAGAB
gur5	URU×GU
gur6	GAN2@t
gur7	GUR7
gur8	TE@g
gur9	NINDA2
gura	GUR
gura8	TE@g
gurdub	GA2×GI
gurdub2?	GA2×GI4
gurin	GURUN
gurinx(DUG)	DUG
gurinx(|BAD.IGI.BAD|)	BAD.IGI.BAD
gurinx(|IDIM&IDIM.BUR|)	IDIM&IDIM.BUR
gurinx(|IDIM&IDIM×4|)	IDIM&IDIM×4
gurinx(|IDIM×4|)	IDIM×4
gurinx(|TAB×4|)	TAB×4
guru	GUR
guru12	U
guru17	GIŠ@t
guru19	NUN@t.KI
guru2	GAM
guru20	GURUN
guru21	E.TUM
guru3	IL2
guru5	URU×GU
guru6	GAN2@t
guru7	GUR7
guru8	TE@g
gurud	NUN@t.KI
gurud2	LU2×KI
gurum	GAM
gurum2	IGI.ERIN2
gurum3	KA×GU
gurumx(GURUN)	GURUN
gurumx(|IGI.GAR|)	IGI.GAR
gurun	GURUN
gurun2	BAD.IGI.BAD
gurun3	LAGAB
gurun4	LAGAB×4
gurun5	IDIM×4
gurun7	DUG
gurun8	DIN
gurunx(|IDIM&IDIM.BUR|)	IDIM&IDIM.BUR
gurunx(|IDIM&IDIM×4|)	IDIM&IDIM×4
gurunx(|TAB×4|)	TAB×4
gurusa	KU7
gurux(ZI3)	ZI3
gurux(|E.TUM.GA2×NUN&NUN|)	E.TUM.GA2×NUN&NUN
gurux(|IGI.ERIN2|)	IGI.ERIN2
gurux(|LAGAB×4|)	LAGAB×4
guruš	GURUŠ
guruš2	KU7
guruš3	URU×GU
guruš4	TAG
gurušda	KU7
gurušta	KU7
gurušti	KU7
guruštix(|DI.X|)	DI.X
gurušx(UŠ)	UŠ
gurušx(|KA×KI|)	KA×KI
gurx(EDIN)	EDIN
gurx(GUD)	GUD
gurx(X)	X
gurx(ZI3)	ZI3
gurx(|KA×GU|)	KA×GU
gurx(|ŠE.KIN.KIN|)	ŠE.KIN.KIN
gurx(|ŠE.KIN|)	ŠE.KIN
gurx(|ŠE.ŠE.KIN|)	ŠE.ŠE.KIN
gutir	BU&BU.UN
gux(DAR)	DAR
gux(|KA×GU|)	KA×GU
guz	LUM
guz2	BU
guz3	KU
guza	KU.GAR
guzix(|KA×ZI|)	KA×ZI
guzza	KU.GAR
guš	SU
guškin	KU3.GI
gušur	GA2×NUN&NUN
gušur2	RAB.GAL
ha	HA
ha2	HI.A
ha3	U
ha4	HI
ha5	UD
ha6	HA@g
ha7	GA
ha8?	ŠITA2
hab	LAGAB
hab2	LAGAB×U
haba	LAGAB
habburudax(|ŠA3×BAD|)	ŠA3×BAD
habburudax(|ŠA3×U|)	ŠA3×U
habrud	KI×U
habrud2	KI×BAD
habrud3	ŠA3×BAD
habrud4	ŠA3×U
habruda	KI×U
habruda2	KI×BAD
habruda3	ŠA3×BAD
habruda4	ŠA3×U
had	PA
had2	UD
had3	ŠA6
had4	KAD4
hada2	UD
hadx(LAK171@s)	LAK171@s
hahad	UD.UD
hahhadx(|UD.UD|)	UD.UD
haia	NAGAR
hal	HAL
hal2	ZUM
hala	HAL
halba	MUŠ3×A+DI
halba2	ZA.MUŠ3.DI
halba3	ZA.MUŠ3@g.DI
halba4	LAL2.HAL
halba5	LAL2.URU×MIN
halba6	A.MUŠ3.DI
halbax(|A.MUŠ3×A.DI|)	A.MUŠ3×A.DI
halbax(|MUŠ3.DI|)	MUŠ3.DI
halbax(|MUŠ3×DI|)	MUŠ3×DI
halbax(|ZA.MUŠ3|)	ZA.MUŠ3
halbi	MUŠ3×A+DI
halbi2	ZA.MUŠ3.DI
halbi3	ZA.MUŠ3@g.DI
halbi4	LAL2.HAL
halbi5	LAL2.URU×MIN
halbi6	A.MUŠ3.DI
halbix(|A.MUŠ3×A.DI|)	A.MUŠ3×A.DI
halbix(|MUŠ3.DI|)	MUŠ3.DI
halbix(|MUŠ3×DI|)	MUŠ3×DI
halbu	MUŠ3×A+DI
halbu2	ZA.MUŠ3.DI
halbu3	ZA.MUŠ3@g.DI
halbu4	LAL2.HAL
halbu5	LAL2.URU×MIN
halbu6	A.MUŠ3.DI
halib	IGI.KUR
halpi	LAL2.URU×MIN
halpia	LAL2.URU×MIN
halpiax(|LAL2.HAL|)	LAL2.HAL
halpiax(|LAL2.URU×MIN|)	LAL2.URU×MIN
halpix(|LAL2.HAL|)	LAL2.HAL
halubba	GA2×HA+LU+EŠ2
hamanzer	PA.IB
hamanzerx(|SIK2.PA.IB|)	SIK2.PA.IB
hamanzirx(|SIK2.PA.IB|)	SIK2.PA.IB
hamun	NAGA@NAGA
hanburuda	KI×U
haniš	IDIM
haniš2	LUGAL
haniš3	PA
hanzalub	ŠA3.GI
hap	LAGAB
hap2	LAGAB×U
har	HI×AŠ2
har2	GUD
har3	LU2×LAGAB
hara	HI×AŠ2
hara2?	GUD
hara3	LU2×LAGAB
hara4	DAG.KISIM5×BI
hara5	DAG.KISIM5×U2+GIR2
harax(|DAG.KISIM5×GA|)	DAG.KISIM5×GA
harax(|DAG.KISIM5×LU+MAŠ2|)	DAG.KISIM5×LU+MAŠ2
harax(|NUNUZ.AB2×BI|)	NUNUZ.AB2×BI
harax(|NUNUZ.KISIM5×BI|)	NUNUZ.KISIM5×BI
haru4	DAG.KISIM5×BI
harub	DAG.KISIM5×U2+GIR2
harubx(|NUNUZ.AB2×U2|)	NUNUZ.AB2×U2
harx(|DAG.KISIM5×BI|)	DAG.KISIM5×BI
harx(|KI×U|)	KI×U
has	TAR
has2	PA
hax(NI)	NI
haya	NAGAR
haz	TAR
haz2	PA
hazabur	U2
haş	TAR
haş2	PA
haš	TAR
haš2	ZIG
haš3	UD
haš4	ZUM
hašhur	MA@g
haţ	PA
he	HI
he2	GAN
hegal	GA2×AN
henbur	KAK
henbur2	ŠE.KAK
henburx(|IGI.KAK|)	IGI.KAK
hendur	PA
henzer	IGI.DIM
henzir	IGI.DIM
her	KEŠ2
heš	UD
heš2	ZIG
heš5	LU2×GAN2@t
hi	HI
hi2	GAN
hibira	AL×HA
hibis	TUR.DIŠ
hibis2	AL×UŠ
hibiz	TUR.DIŠ
hibiz2	AL×UŠ
hilib	IGI.KUR
hilib2	NAGA
hilibu	E&E.NUN&NUN
hir	KEŠ2
hir2	HI×AŠ2
hirim	KI.KAL
hirin	KI.KAL
hirin2	KU7
hirinx(KWU318)	KWU318
hix(|SIG4&SIG4.ŠU2|)	SIG4&SIG4.ŠU2
hiš2	ZIG
hiš3	ERIN2
hiš4	HI.GIR3
hu	HU
hu2	TU
hu2?	KU4
hu3	U
hu4	HI×AŠ2
hu5	LUM
hub	HUB2×UD
hub2	HUB2
hubhub	ŠID×A
hubhub2	ŠID×IM
hubud	GIR3.ŠU.IG
hubur	NUNUZ.AB2×BI
huburx(BI)	BI
huburx(|NUNUZ.AB2×X|)	NUNUZ.AB2×X
hud	PA
hud2	UD
hud3	HI×BAD
hud4	ŠA6
hudbu	PA.KAK
huduš	TU
hug	EŠ2
huhud	UD.UD
hul	IGI.UR
hul2	HUL2
hul3	GIŠ%GIŠ
hul4	IGI.UR@s
hula	IGI.UR
hula2	HUL2
hulpad?	IGI.UR.RU.GAR
hulu	IGI.UR
huluh	LUH
hulum	DAG.KISIM5×LUM
hulum2	SAG×LUM
hulum3	DAG.KISIM5×HA
hulumx?(|SAG×HA|)	SAG×HA
hum	LUM
humu	LUM
humuh	LAGAB×U+A
hun	EŠ2
hunin	DAG.KISIM5×HA
hup	HUB2×UD
hup2	HUB2
hur	HI×AŠ2
hurim	NA.RU
hurin	NA.RU
hursag	PA.DUN3
hursaĝ	PA.DUN3
huru	HI×AŠ2
hurx(|KA×X|)	KA×X
hus	LUM
hus2	TAR
hutpu	PA.KAK
hux(KU)	KU
hux(MA2)	MA2
hux(RI)	RI
hux(SI)	SI
huya	UD.KUŠU2
huz?	LUM
huĝ	EŠ2
huš	HI.GIR3
huš2	GIR3
huša	HI.GIR3
hušux(|HI.GIR3|)	HI.GIR3
i	I
i'	ALEPH
i'2?	HI×NUN
i10	UD.DU
i11	HI
i14	MU
i15	E
i16	PI
i3	NI
i4	NI.UD
i5	KA
i6	TUG2
i7	A.LAGAB×HAL
i8	LAGAB×HAL
i9	ŠITA.GIŠ.TUG2
ia	I.A
ia10	A
ia3	NI
ia4	NI.UD
ia5	MU
ia7	TAB.TAB.AŠ
ia9	AŠ&AŠ&AŠ.TAB
ib	IB
ib2	TUM
ibbanunna	UD.HU.HI.NUN
ibbanunnax(|UD.HU.HI.NUN.NA|)	UD.HU.HI.NUN.NA
ibbi	IB
ibbix(NE)	NE
ibila	TUR.UŠ
ibila2	TUR.ARAD
ibila3	TUR.SAG
ibila4	TUR
ibira	KA×GIŠ%GIŠ
ibira2	KA×AŠ2
id	A2
id2	A.LAGAB×HAL
id3	LAGAB×HAL
id5?	A
id6	A.LAGAB×HAL.GAL
id7	A.LAGAB×HAL.DI
id8	UD×U+U+U
ida2	A.LAGAB×HAL
iddir?	A.PA.GISAL.PAD.SI.A
idenx(EDIN)	EDIN
idi	GA2×MI
idi2	A2
idi3	DA
idigna	MAŠ.GU2.GAR3
idignax(|GU2.GAR3|)	GU2.GAR3
idignu	MAŠ.GU2.GAR3
idim	IDIM
idin	BAD
idinx(DIN)	DIN
idx(|LAGAB×A|)	LAGAB×A
idx(|UD.ŠEŠ.KI|)	UD.ŠEŠ.KI
ie	I.A
ig	IG
ig2	E
ig3	NINDA2×NE
iga	IG
igar	E2.SIG4
igax(IGI)	IGI
igeštu	IGI.DU
igi	IGI
igi2	IGI@g
igi3?	KI.SAG
igigunux(IGI@g)	IGI@g
igira2	KI.SAG.SAL
igira?	IGI.BU
igirax(|KI.KA.SAL|)	KI.KA.SAL
igiru	KI.SAG.SAL
igištu	IGI.DU
igu	IGI
ih	HI×NUN
ih2	ALEPH
ii	I.A
ik	IG
iku	GAN2
iku2	GA2×AŠ
il	IL
il10	AL
il2	IL2
il3	AN
il4	DIŠ
il5	EL
il6	AL×ŠE
il8	IL×GAN2@t
il9?	LIL
ila	AN
ila2	IL2
ilamma?	LAGAB×IM
ilar	RU
ilba	GA2
ilba2	KASKAL.KUR
ildag	SUD2
ildag2	GUD×A+KUR
ildag3	GUD×KUR
ildag4	GEŠTIN×KUR
ildagx(|A.GUD×KUR|)	A.GUD×KUR
ildu	IGI.EŠ2.DU.ERIN2
ildu2	IGI.NAGAR.BU
ildu3	NAGAR.BU
ildum	IGI.EŠ2.DU.ERIN2
ildum2	IGI.NAGAR.BU
ildum3	NAGAR.BU
ilduma	IGI.EŠ2.DU.ERIN2
ilduma2	IGI.NAGAR.BU
ilduma3	NAGAR.BU
ildumma	IGI.EŠ2.DU.ERIN2
ildumma2	IGI.NAGAR.BU
ildumma3	NAGAR.BU
ildumx(BU)	BU
ildumx(NAGAR)	NAGAR
ildux(|IGI.NAGAR|)	IGI.NAGAR
ili	AN
ili2	IL2
ili5	EL
ili6	DIŠ
ili7	AN.ME.U.U.U
ilimmu2	TAB.TAB.TAB.TAB.AŠ
ilimmu3	ILIMMU3
ilimmu4	ILIMMU4
ilix(NI)	NI
illa	NAGAR
illag	LAGAB
illamma	LAGAB×IM
illar	RU
illat	KASKAL.KUR
illatu	KASKAL.KUR
illil	EN.KID
illil2	U&U.U&U.U
illu	A.KAL
illulu	RU
illur	RU
illuru	RU
ilu	AN
ilumer	IM
ilumer2	URU×IGI
ilumer3	LUL
ilx(GAN2@t)	GAN2@t
ilx(|AL.ŠE|)	AL.ŠE
im	IM
im2	DU@s
im3	NINDA2×NE
im5?	DU@g
im6	DU
imdudu	MUŠ
imerix(GIR3)	GIR3
imex(IM)	IM
imgaga	AŠ2.A.AN
imgaga2	AŠ2.AN.NA
imgaga3	AŠ2.AN
imgagax(|AŠ2.A|)	AŠ2.A
imhur2	IGI.BI
imhur3	IGI.GA
imhur4	IGI.A
imi	IM
imi2	GA2×AN
imin	IMIN
imin2	TAB.TAB.TAB.AŠ
imin3	AŠ&AŠ&AŠ.AŠ&AŠ&AŠ.AŠ
imina	IMIN
imina2	TAB.TAB.TAB.AŠ
imina3	AŠ&AŠ&AŠ.AŠ&AŠ&AŠ.AŠ
imma	KA×UD
imma2	KA×A
imma3	IGI@g
immal	NUN.LAGAR×MAŠ
immal2	NUN.LAGAR×SAL
immal3	GAR.ŠU.DUGUD
immalx(|NUN.LAGAR|)	NUN.LAGAR
immax?(|LAGAB×IGI@g|)	LAGAB×IGI@g
immeli?	KA×A
immen	KA×UD
immen2	KA×A
immin	KA×UD
immin2	KA×A
immindu	LAGAB×IM
immindu2	LAGAB×GAR
imminte	KA×ME+TE
imĝaĝa	AŠ2.A.AN
imĝaĝa2	AŠ2.AN.NA
imĝaĝa3	AŠ2.AN
imĝaĝax(|AŠ2.A|)	AŠ2.A
in	IN
in4	EN
in5	SAL.TUG2
in6	AŠ
ina	AŠ
ina2	IGI
inana	MUŠ3
inanna	MUŠ3
inbir	LU2@LU2
inbirx(|LU2.LU2|)	LU2.LU2
inda	NINDA2
inda2?	LAGAB×A.TAR
inda3	GAR
inda4	LAGAB×GAR
inda5	LAGAB×IM
indagarax?(|NINDA2×AŠ|)	NINDA2×AŠ
indagra	NINDA2×GUD
ingar	E2.SIG4
ini	IN
ini2	IGI
ini4	IGI.MIN
inim	KA
inini	MUŠ3
inna	DARA4
innana	MUŠ3
innin	MUŠ3
inta3?	GAR
inu2	IGI
inšušinak	MUŠ3.EREN
ip	IB
ip2	TUM
ipig	SIG
iq	IG
ir	IR
ir11	ARAD×KUR
ir13	LU2×EŠ2@t
ir17	DUN3@g@g
ir2	A.IGI
ir3	ARAD
ir4	URU
ir5	HI×AŠ2
ir6	A×IGI
ir7?	KASKAL
ir9	GIR3
ira2	A.IGI
irbura	TAK4
irda	ARAD
ire14	IR
irgi	GIR3.ZA@t
irhan	MUŠ
irhandix(|KA×GIŠ%GIŠ|)	KA×GIŠ%GIŠ
iri	URU
iri11	AB@g
iri12	AB
iri14	IR
iri8	IDIM
irib	AŠGAB
irib2	LAGAB×LUL
iribura	NUN%NUN
irigal	AB×GAL
irimmax(|URU×GAR|)	URU×GAR
irina	MUŠ%MUŠ.A.NA
irišeb	URU×HA
irkab	GAR.IB
irtu	GABA
irx(GIR2)	GIR2
irx(|GIR3×GAN2@t|)	GIR3×GAN2@t
irx?(|LU2×EŠ2.LAL|)	LU2×EŠ2.LAL
is	GIŠ
is2	IŠ
is3	AB
is5	U.U.U
isi	IŠ
isi2	GUL
isi3	U.AD
isib	ME
isim2	GUL
isim3	U.AD
isimu2	GUL
isimu3	U.AD
isimu4	PAP.IGI@g.NUN.ME
isimud	PAP.IGI@g
isin	PA.ŠE
isin2	IN
isinx(|ŠE.IGI.TUR|)	ŠE.IGI.TUR
isiš	IŠ
isiš2	A.IGI
isiš3	A×IGI
iski	E2
iskim	IGI.DUB
isurungal	UD.NUN
it	A2
it2	A.LAGAB×HAL
ita4	AN.A.LAGAB×HAL
